Project,DIN_Ebene1,DIN_Ebene1_Beschreibung,Gesamtkosten,Inspektion,Wartung,Zustandsermittlung,Revision,Tausch,Betriebsprüfung,Betriebsservice,Vorbereitung,Nachbereitung,Reparatur am Objekt
S-Bahn Köln,C,C -- Fahrzeugausbau,16006.96997,1539.2743170617014,911.8906844502944,2397.8004874104217,1492.1021905093503,1848.9407206492826,878.5425016754855,1554.9821777579486,1410.780487415438,1813.126372559212,2159.5300305108663
S-Bahn Köln,C,C -- Fahrzeugausbau,17447.94209,2496.565175978558,2179.8475084649413,2181.294405052301,1950.300162682926,1930.3170969854941,2593.6788942199573,2310.1831437096175,1743.722116128024,93.62298806571857,-31.58940128753943
S-Bahn Köln,C,C -- Fahrzeugausbau,14948.1705,1458.2375480901492,2088.862152323266,1566.886600726392,1913.0679718460015,1741.4556385415126,981.4176519433067,990.4763613133488,848.4994617246587,1223.4091245766458,2135.8579889147195
S-Bahn Köln,C,C -- Fahrzeugausbau,15938.29776,1842.1715851537347,1462.3107473246637,2152.3709620904774,2107.6799724300326,2344.780376313214,2325.989355247546,1786.692978717922,1075.5593725483411,808.2282424857653,32.51416768830154
S-Bahn Köln,C,C -- Fahrzeugausbau,15838.2946,1322.8138235199517,1981.8575383931145,1968.9229550247212,2081.0121277239723,2020.6168107766057,1158.0986907214083,1561.3226679786985,853.7754915282492,1938.176488690006,951.6980056432708
S-Bahn Köln,C,C -- Fahrzeugausbau,16605.28988,2091.8358303568343,1505.9597512235669,2288.579073955659,1965.288802967857,1344.7735205950453,1279.7696743310803,2394.250663174993,2063.9813278923302,927.2845198559924,743.5667156466418
S-Bahn Köln,C,C -- Fahrzeugausbau,16952.59353,1641.1642727889898,2217.2196751827214,1701.8468536856858,1601.658438618691,1009.3596186012019,1747.0127959774186,1879.540677982197,1846.4504868966742,1441.9035100276694,1866.4372002387493
S-Bahn Köln,C,C -- Fahrzeugausbau,16364.79095,1961.15231851943,2149.6439806470853,2431.595797457262,1579.2607367424716,1534.1272772408113,1031.29474178383,920.7425127949393,2424.349775276172,1558.2174680410885,774.4063414969114
S-Bahn Köln,C,C -- Fahrzeugausbau,16223.01372,1147.27032197671,1420.4021312120476,2114.729468463245,1986.44934183357,2040.2835035789121,2171.096580114015,1172.9715567429128,2199.8867750668264,1814.1180195164402,155.80602149532115
S-Bahn Köln,C,C -- Fahrzeugausbau,17039.55528,2107.788549997537,2188.7052596714243,1773.9578146930126,2400.3807727750336,1102.9932940789708,1775.863406579103,917.8067719472281,1800.2050077296362,2329.566686325526,642.2877162025293
S-Bahn Köln,C,C -- Fahrzeugausbau,15425.16122,2108.7646475268148,1409.9646656781645,1368.4922123766914,1313.5040204427528,2206.4133458179012,2099.24719780512,1531.5941251990607,1056.2288752666987,2007.2456987961648,323.70643109063144
S-Bahn Köln,C,C -- Fahrzeugausbau,16058.97232,1897.481140801066,1069.3691410313731,2023.4741414541695,1577.0269030532863,1719.8320782165208,1666.7228495821955,1050.3009139330293,1149.4250860849556,2061.579737846325,1843.7603279970785
S-Bahn Köln,C,C -- Fahrzeugausbau,17451.09802,1712.9369300545086,1737.5968677436135,1046.083589243961,1509.6461703246532,2047.5409086128489,1869.1700849733093,2120.4432086622187,2443.298367542745,1371.2236445658077,1593.1582482763356
S-Bahn Köln,C,C -- Fahrzeugausbau,17395.15966,2483.4514385237176,1960.3177201154595,2012.0475574610277,1274.8200060085724,1759.099723720778,1723.5279186473117,1466.8052701874562,883.6102072326181,1468.0256091480824,2363.4542089549773
S-Bahn Köln,C,C -- Fahrzeugausbau,15818.5162,1689.306378784443,1632.6217715774615,851.7849085690099,980.8701154558239,1371.8213055118708,2340.0124152846806,1052.0096101928914,2252.175943229339,1315.9216813427415,2331.9920700517396
S-Bahn Köln,C,C -- Fahrzeugausbau,16171.27743,2066.80114012419,2331.323367487104,1936.3261763130283,1916.7561125548657,1908.137941393169,2381.2216513412404,976.4456664618915,1366.2192481255458,1177.082965898338,110.96316030062576
S-Bahn Köln,C,C -- Fahrzeugausbau,15743.23477,1305.123449992348,1335.137176235851,1245.0167930543353,1084.9076049946043,1901.6927992957426,1796.3714914563463,1169.9236108340297,1199.668309451934,1034.5514054716186,3670.842129213188
S-Bahn Köln,C,C -- Fahrzeugausbau,15663.06989,1083.468830297606,2047.0505996400855,913.343686162345,906.5593646171569,1555.6026897826673,961.6538892751709,2235.146395544022,931.7204816903724,2152.62675853529,2875.897194455285
S-Bahn Köln,C,C -- Fahrzeugausbau,17193.73563,1109.3732014458242,1460.285206082549,1307.344760536628,2079.1774658221207,861.4134895463101,910.6457520242656,2243.6033574503654,1629.304099482683,2076.4040549661504,3516.184242643106
S-Bahn Köln,C,C -- Fahrzeugausbau,16607.57065,1593.4771232422659,1543.9865324856407,1409.0424740747299,1631.4201282036124,1790.7737875256657,1179.728566473773,970.460631992914,1783.001309555546,1956.1284620538645,2749.55163439199
S-Bahn Köln,C,C -- Fahrzeugausbau,16030.41813,1946.6532522423922,2114.8278352780135,1917.1416524485285,1710.3373435985295,1269.9053891908006,2381.547076633774,1217.3952030253383,1010.1482335651011,2309.8398381144743,152.6223059030449
S-Bahn Köln,C,C -- Fahrzeugausbau,16350.84562,2381.444680171564,2050.571215131107,1163.4371579109848,1237.544434723467,2227.549735573226,2055.1932179590203,947.9680368503134,1046.7337127800577,1695.4954834305338,1544.9079454697273
S-Bahn Köln,C,C -- Fahrzeugausbau,16160.09829,2024.3555149334893,2105.821017502758,2395.1197680215896,869.4365243852462,1677.4538889110963,2323.377651112309,2012.442648064424,1689.6109775428652,1019.4083365893251,43.071962936895375
S-Bahn Köln,C,C -- Fahrzeugausbau,15158.60277,1227.7234199112663,1620.4267863581206,1884.9486539992158,1274.6857910888984,2015.1403821309782,1851.4372866866547,1300.7591884416115,2045.0634924875776,1123.9561510845942,814.4616178110837
S-Bahn Köln,C,C -- Fahrzeugausbau,15650.89417,1757.6646923936019,877.4732207502569,913.4404103125931,1187.4516564143244,1028.8543429469892,874.5955415358126,1633.9322716396107,1717.221383678123,2096.131427134533,3564.1292231941547
S-Bahn Köln,C,C -- Fahrzeugausbau,17196.47218,2290.6912868064023,2370.667633709615,2387.2161925854007,2525.37146923211,2281.992554691775,1561.5433597452952,887.3629476841678,1057.2297501441096,1356.6039767497768,477.7930086513477
S-Bahn Köln,C,C -- Fahrzeugausbau,15889.5507,1482.0130158930137,1577.4244601513708,1365.6603403985089,1359.090243552147,1435.1347496730948,2220.4804517424204,2269.4456392094085,2292.546539383752,1050.6069476270848,837.1483123691999
S-Bahn Köln,C,C -- Fahrzeugausbau,15709.40728,811.6555833620546,843.4393010611817,2171.079454706457,2019.2762071804245,1154.67114485504,2220.1630729371946,1532.925413978634,956.0159715067964,1977.1827014186629,2022.998428993552
S-Bahn Köln,C,C -- Fahrzeugausbau,15647.59554,1962.334050664449,1587.5014226222252,1150.1758272060551,1297.3775778812437,1747.2010161168737,1136.5466065030437,1708.8060728024257,1981.8893496827711,1824.1223726600151,1251.641243860899
S-Bahn Köln,C,C -- Fahrzeugausbau,16592.56591,1919.7109989764103,1630.780677201808,1820.790212200684,1400.6945651926517,2484.7593125622016,1231.424617440707,2433.4677279511284,2132.829304265839,1247.5332806254962,290.5752135830742
S-Bahn Köln,C,C -- Fahrzeugausbau,16799.65852,871.7286246803969,1996.592388817029,1966.902956928115,1766.7089807359198,2328.0473067432704,2071.626688386319,1772.9704533274382,1565.962256145432,2108.327254682592,350.7916095534897
S-Bahn Köln,C,C -- Fahrzeugausbau,15532.14409,1125.4027645595875,1072.7179080341716,893.0791632417806,1914.996742494866,2145.4355339813865,1111.5800661813153,1033.6021892833667,2056.2375491164066,1035.1517747096027,3143.9403983975158
S-Bahn Köln,C,C -- Fahrzeugausbau,16027.15653,2268.4179977266176,1973.5294818806112,1340.2338552519439,1121.6919904692472,1810.073624121451,1848.9012581900379,1106.5053878060467,1468.5167148617963,2074.959593522499,1014.3266261697499
S-Bahn Köln,C,C -- Fahrzeugausbau,15627.05892,2222.340390209819,1144.9888246801088,912.8757182845819,1670.131450408428,1734.8024050907698,1701.3224831813973,2027.3170512498552,1776.70529717912,891.5386556006941,1545.0366441152264
S-Bahn Köln,C,C -- Fahrzeugausbau,16012.5549,1339.0362404319562,2064.5663398097595,2381.828912064467,913.022884365902,1633.4366061803016,2093.4020350795063,1021.5165770785081,1791.6475087327035,1116.6594821234087,1657.4383141334845
S-Bahn Köln,D,D -- Fahrzeuginneneinrichtung,16178.43617,858.0261798518629,2323.3554777050426,1275.4637410588186,1053.4364491602894,2408.55857227104,1447.0799571346356,1152.6595762601519,1630.6309419205716,1924.9583546103336,2104.2669200272535
S-Bahn Köln,D,D -- Fahrzeuginneneinrichtung,15022.13326,1826.4672808801236,1864.4726479683766,1216.9316685286808,1968.4295802139288,2077.174401116039,1989.6398513452982,1825.651523343818,1102.068680651968,919.4317130488782,231.86591290288902
S-Bahn Köln,D,D -- Fahrzeuginneneinrichtung,16042.06152,1860.3280510680252,1011.441757856388,2151.648505450504,1027.8215752832107,2048.6472333032734,1841.6828724683992,1722.8294209251967,1735.7001843732537,1520.5915752416936,1121.3703440300542
S-Bahn Köln,D,D -- Fahrzeuginneneinrichtung,16335.16311,975.7179164194788,911.4652100649441,1222.072719637912,1292.140955957415,2117.0914525671456,1955.0709579212462,1112.6761395766732,2354.7886037597673,1553.5912928123712,2840.547861283047
S-Bahn Köln,D,D -- Fahrzeuginneneinrichtung,16506.52833,1311.8845528314414,958.7549097280996,1890.9631990975197,2205.9915870249724,2378.534592145707,2412.9101328315237,2095.407157216424,2000.4936934986472,1100.990635834992,150.59786979067644
S-Bahn Köln,D,D -- Fahrzeuginneneinrichtung,16524.04888,2038.2357670568726,2139.429643520829,1051.8591447504155,1989.909645291469,1803.977309821605,2339.806488867336,1000.5683030538074,1929.6867709038722,1082.7096276438954,1147.8661790898966
S-Bahn Köln,D,D -- Fahrzeuginneneinrichtung,17011.79668,2065.4026814241074,2101.875501258471,2445.723413947918,2450.6452514765497,909.319733610563,1408.5399951344616,1946.3160138295416,2452.6166589922504,866.8176929648562,364.53973736128046
S-Bahn Köln,D,D -- Fahrzeuginneneinrichtung,16038.96371,2236.346177503019,1772.925622034454,1194.3981761653122,1040.6083252640838,1510.3310239541293,1973.9586348551989,2077.0059453640984,849.2876369605215,2128.1987191529947,1255.9034487461877
S-Bahn Köln,D,D -- Fahrzeuginneneinrichtung,15647.61223,1987.1730410231344,1480.9815358121866,1887.7792763849188,1190.4305652098465,2116.9741062069043,1904.4026266762125,1067.20701442135,1905.4736398284795,1490.5228450842535,616.6675793527145
S-Bahn Köln,D,D -- Fahrzeuginneneinrichtung,16825.18917,2303.263737080395,851.9497869900994,1616.0410988712092,1407.0112621686071,2165.279672399526,1972.1613818216001,1009.3113335786854,864.1034335104229,1073.1915191917458,3562.8759443877116
S-Bahn Köln,D,D -- Fahrzeuginneneinrichtung,15506.69076,1569.8479123099423,1252.0918044881937,2256.491521639341,2101.5871790927463,988.4996559724003,1848.3836550529998,2121.5092491562036,2228.3630045561695,858.8321131373773,281.08466459462534
S-Bahn Köln,D,D -- Fahrzeuginneneinrichtung,16035.96257,1842.1155668736749,1139.3029300927897,1907.863819430025,1845.2481431291649,1647.8639653768362,1963.2013843885986,1919.8444632668095,1847.7440983829965,1876.266454174658,46.51174488444394
S-Bahn Köln,D,D -- Fahrzeuginneneinrichtung,16338.2383,2096.0290056975373,2061.627376823307,924.7661961925355,983.7232406384685,2404.9364076631573,1575.9652065726634,1482.85393574838,1548.6487711213774,961.353502433077,2298.3346571095
S-Bahn Köln,D,D -- Fahrzeuginneneinrichtung,15820.43701,1175.1675145658853,2095.1430091857765,1711.5263593507586,2276.3090688548386,1984.6839375199356,1863.4566213709763,1132.482057206798,1143.303476234188,2341.313219520568,97.05174619027457
S-Bahn Köln,D,D -- Fahrzeuginneneinrichtung,16739.36358,2509.093503346943,2502.402061019209,905.3504997388802,2022.760110332632,1496.7805802803327,2070.725610145539,1130.1878619817678,1454.8516959568838,1938.555880690636,708.6557765071766
S-Bahn Köln,D,D -- Fahrzeuginneneinrichtung,15706.2037,1456.2962183826212,1923.1820250632286,1518.0849952971944,1549.751986083961,1039.2997304099315,1922.558643278017,1311.2278988724977,1620.473087922515,1455.600242050643,1909.7288726393908
S-Bahn Köln,D,D -- Fahrzeuginneneinrichtung,15455.24754,2295.3721306080433,1505.1052193330954,1814.0818785960103,1368.5998593226439,2247.2884943618437,1042.2282452022878,1213.9624587039584,1663.4567787702808,776.2117332381898,1528.9407418636456
S-Bahn Köln,D,D -- Fahrzeuginneneinrichtung,17159.78057,1610.903757097587,2111.5074060865754,2237.62363919736,1637.4546520802537,1710.6327961739103,2109.1138121274994,1620.3988693178262,1784.0631753445682,2202.7964143681543,135.28604820626424
S-Bahn Köln,D,D -- Fahrzeuginneneinrichtung,14957.70511,1612.5666453118115,809.6155764393727,1600.0732399579938,1223.5463903109107,2080.692515040409,1333.3035117553727,1312.742070248341,1551.7363937468867,750.0408260746284,2683.3879411142734
S-Bahn Köln,D,D -- Fahrzeuginneneinrichtung,16726.98292,1333.155398621201,1754.335135496333,1132.059619886776,1899.791157554272,1191.3372805748006,2025.1023887827332,2247.398377420727,1932.371008644625,2378.420859404486,833.011693614048
S-Bahn Köln,D,D -- Fahrzeuginneneinrichtung,14832.76061,1230.9141387279071,1776.0747036331231,1638.5523958500698,1887.190798730735,1535.0500060267289,748.6243415559803,744.9042529075725,1022.5413228052983,1677.1407895292236,2571.7678602333604
S-Bahn Köln,D,D -- Fahrzeuginneneinrichtung,15334.13832,1637.2969100049777,920.925941309928,1660.184620882468,1397.2240314540568,1848.1767089058544,1948.2488376992505,1311.9199099218008,1201.1139510803391,1791.8926101507093,1617.154798590616
S-Bahn Köln,E,E -- Fahrwerk,15801.48659,852.8071051917001,851.4336353362014,1797.5221943080094,1688.3796313476591,1269.3647275102298,1191.336383749672,2117.8878115719835,863.7028624332991,979.2420462848804,4189.810192266366
S-Bahn Köln,E,E -- Fahrwerk,16036.01934,1447.5745937545505,1485.214858204191,1311.3235279912499,2380.6437206085448,1954.321955338622,2316.8340006125836,2164.222241105872,1778.7475709838304,1191.0449966162078,6.091874784349329
S-Bahn Köln,E,E -- Fahrwerk,16062.71462,1414.7616492764403,2379.09582886299,1603.0086117957753,2000.1644420107705,1990.3787855629232,1496.2736693645716,909.2123057356685,1116.7378505780748,1892.3397263375955,1260.7417504751925
S-Bahn Köln,E,E -- Fahrwerk,16089.12774,1741.080925941245,2120.7047824304304,2235.932217272175,1107.5751623400254,1960.5833044636915,1672.3192097600336,2301.1803912003293,1768.8627780608626,1058.1405240202794,122.7484445109294
S-Bahn Köln,E,E -- Fahrwerk,15863.97098,2019.2552483837026,2035.9472485621736,1372.219152169142,1300.057527444805,1916.3554178436616,1744.4405117453111,948.4771717875046,1723.789965604391,1193.3948473260696,1610.0338891332387
S-Bahn Köln,E,E -- Fahrwerk,16798.97275,2075.78134316639,1269.0153222109493,1090.5297751358746,1544.5761830581087,1643.1127230079235,2070.360304900785,2244.9816134986518,930.7120539130283,916.1299462403907,3013.7734848678997
S-Bahn Köln,E,E -- Fahrwerk,15342.58453,862.84832545632,953.6830076101355,2144.517323607173,2038.5084083531615,2156.7894960858616,2189.775983339842,888.0418077309084,1196.1279083619968,2290.261605099218,622.0306643553836
S-Bahn Köln,E,E -- Fahrwerk,15772.33338,2209.564702074727,1996.4944301322914,1347.3503870759987,2104.4921134459105,1400.1712939247598,1990.4717163806645,1679.5396431511926,2301.38152787268,769.3516717716893,-26.484105829914824
S-Bahn Köln,E,E -- Fahrwerk,16293.8544,1826.4443532723913,1534.929629938805,887.4399664982936,1841.9409286558132,2045.2677130170391,1274.095965527175,1732.9644128651291,2279.3336905094316,2382.282107361928,489.15563235399577
S-Bahn Köln,E,E -- Fahrwerk,15774.31857,2060.9817679039224,1499.5536533220554,1490.1538058295123,2341.284334757969,837.1652808710049,2016.3145237288716,1875.0446209796455,1241.655565396306,1022.0401268309405,1390.1248903797723
S-Bahn Köln,E,E -- Fahrwerk,15950.90763,1662.3058160203618,1612.6233479060215,1933.1839600443243,1603.2582925774036,1452.5962127669623,2256.219846329923,1631.09261573492,1038.0926768307354,890.9181837922041,1870.616677997144
S-Bahn Köln,E,E -- Fahrwerk,15885.43196,2192.927824213221,2005.3136036810724,1060.6136842289118,1789.7956925103465,871.9966371158912,983.1347787848563,2339.7012557324465,2306.824127290971,1748.7254408499325,586.3989155923514
S-Bahn Köln,E,E -- Fahrwerk,16189.93938,1664.2842442564247,1963.3259839643886,1064.3993243635468,1817.8710490632834,1254.4536253549359,1438.8800162380471,1735.9172735834675,2001.2787809760875,1106.8665548724325,2142.6625273273853
S-Bahn Köln,E,E -- Fahrwerk,16125.704,1542.0709997803763,2093.753993280966,1233.4844178520302,1721.0447744605915,1781.6736852339632,2165.378472684545,1453.4137213235567,1646.2105201636082,1366.0415728763005,1122.6318423440598
S-Bahn Köln,E,E -- Fahrwerk,15801.0756,1711.4795901725543,1980.75350497641,2327.476024824315,2120.1547964755405,1915.3815634642942,2357.2390625422136,859.9705726998232,1793.3992890678232,771.0026112932775,-35.78141551625106
S-Bahn Köln,E,E -- Fahrwerk,15248.55165,1865.438232727391,1140.6518916773919,914.0644012218606,1003.8794414840395,1844.5589763978087,861.2863665838302,1262.7255119970391,1137.066176094957,2172.5896874804503,3046.290964335233
S-Bahn Köln,E,E -- Fahrwerk,17378.17477,1829.6229936438876,1120.125814778714,1133.4713281232723,2102.2182098331505,1849.31737690187,2315.2703083581864,2547.6936247153512,2317.7071954392295,1702.8129962252979,459.93492198104286
S-Bahn Köln,E,E -- Fahrwerk,16459.67677,875.3713879944818,1772.1282442318202,1648.5198751893822,1722.4727975462522,841.4104770879604,2320.9676956256926,1383.3029456189092,1817.4252531467796,2102.147762358725,1975.9303311999938
S-Bahn Köln,E,E -- Fahrwerk,15641.53928,2226.610457281902,2250.1184120775038,1875.749439634334,1882.9843767153318,1397.7728940840288,1864.8649318529995,1611.1637921843408,875.7494569776138,1491.7712745619142,164.75424463003287
S-Bahn Köln,E,E -- Fahrwerk,15659.62259,1533.9661822778512,1983.327889717636,949.9869985217584,1737.4684146294762,2024.3011019774071,1259.1609190381912,1137.7237669850724,2045.2289365513857,1741.793128608565,1246.6652516926547
S-Bahn Köln,E,E -- Fahrwerk,16340.55154,1535.8060247171986,1240.0309485898924,1359.026168673243,1494.8495436729088,889.2956217843972,1741.5379198612218,923.9832770333663,2205.610748362219,1043.691629915377,3906.7196573901783
S-Bahn Köln,E,E -- Fahrwerk,17190.44854,908.936967690554,2188.611929182758,2203.802334538074,2393.2896380647135,1073.847853808043,1122.704531066847,1505.1483654255794,892.0694158422539,2547.164742018795,2354.872762362385
S-Bahn Köln,E,E -- Fahrwerk,16158.41296,861.2418289589541,1860.3025343174024,955.0764192578824,2298.5067980283166,1300.0720936190628,1712.0604329397624,1923.7693431515358,1126.9831156824341,2282.1650405923865,1838.2353534522617
S-Bahn Köln,F,"F -- Energieanlage, Antriebsanlage",14810.60769,1156.7024751772328,1209.7807775825065,942.5517047964912,2000.545818046134,1343.1695276595965,1548.948734137516,1913.5739138315753,2074.5518588630475,1701.165413213161,919.6174666927398
S-Bahn Köln,F,"F -- Energieanlage, Antriebsanlage",16935.95099,2434.231661951603,1129.968886839725,2455.604195868831,1973.4371606367556,1364.3419051674502,2258.060649613619,1844.7434556956855,1265.7824354661122,1695.2476737396014,514.5329650206208
S-Bahn Köln,F,"F -- Energieanlage, Antriebsanlage",16759.25957,1306.2253148740072,1662.1213345030615,1651.8425693056504,2126.643443575619,2272.3374301846757,2188.564678017132,1847.8849418602808,845.0790363235142,1363.0018525523324,1495.5589688037257
S-Bahn Köln,F,"F -- Energieanlage, Antriebsanlage",16661.6328,1296.7353521528646,1618.4059867115961,1509.045643809909,1236.3350791092962,1438.5494619988513,2288.1240270344374,2281.274575826351,2054.1580575720086,2188.3728462771155,750.6317695075722
S-Bahn Köln,F,"F -- Energieanlage, Antriebsanlage",17279.61374,1374.0028009936404,892.2645874965506,1441.6294438027548,2514.719072169334,1291.8515784582219,1683.1659070224312,1109.4297925093426,1182.21600783592,1445.5378206692822,4344.796729042523
S-Bahn Köln,F,"F -- Energieanlage, Antriebsanlage",16646.75047,1888.0681460559167,1985.1669440978048,978.9974748011646,1183.7970901816552,2294.6907775226528,1888.2978145572165,2332.2119595081554,1530.7829049704887,908.3409293172408,1656.3964289877053
S-Bahn Köln,F,"F -- Energieanlage, Antriebsanlage",15646.83929,1613.1971914830513,1118.6043395487332,2195.855528982666,2286.3314161189446,1058.864363754752,1213.334176252427,1614.7614424264825,1480.4557298036466,1327.0331153560342,1738.4019862732612
S-Bahn Köln,F,"F -- Energieanlage, Antriebsanlage",16137.77994,2353.1243025050476,1856.1599260152777,1481.7376230034763,1453.2646344879968,1725.7325489912587,1445.4487620512868,1548.1687116960625,1791.3794006236267,1982.863606074804,499.9004245511642
S-Bahn Köln,F,"F -- Energieanlage, Antriebsanlage",16560.05833,2419.776021080157,2450.3228891404633,2414.122972670556,2390.478974028072,2302.716632297626,927.756963172225,875.393563886618,1213.6138382053737,1033.7840017492183,532.0924737696907
S-Bahn Köln,F,"F -- Energieanlage, Antriebsanlage",16533.94657,1632.6590575492874,1637.9670588780746,2088.2720829816685,1501.444510907905,876.4812525872545,895.4062978702042,2014.3748045178831,1921.2699493241444,836.2455898399626,3129.8259655436145
S-Bahn Köln,F,"F -- Energieanlage, Antriebsanlage",14892.9411,787.192620951513,1753.6768961900184,1760.6880085451317,2042.6638462293358,856.1198589359218,771.6040319938843,2076.0932178889784,977.1690387818671,902.2916936181352,2965.4418868652137
S-Bahn Köln,F,"F -- Energieanlage, Antriebsanlage",15022.99325,1787.2770462175913,1886.920769986841,1714.3243469759727,1065.8069174306638,2010.2222389461213,2031.164720293561,1419.376358035764,1814.3361076952094,928.5537825113313,365.01096190694534
S-Bahn Köln,F,"F -- Energieanlage, Antriebsanlage",16776.29927,1700.2553008379953,1922.2731745345657,932.1995631112152,1876.0677490422238,1969.4434249215055,966.7358719261538,1706.182674240551,1793.8776866498642,1648.6536390937276,2260.6101856421983
S-Bahn Köln,F,"F -- Energieanlage, Antriebsanlage",16006.14648,1248.7887621233936,1201.5427406478511,829.2589473043478,1973.2003623248438,1364.1795295319534,1288.5408798290355,1224.8148600720915,1187.9812482328732,1347.966670450256,4339.872479483352
S-Bahn Köln,F,"F -- Energieanlage, Antriebsanlage",16038.09481,912.5746683683033,2167.3783047059906,2329.125848628055,1183.0314676022892,1497.8165580746859,1207.240072423128,1136.783327005323,1574.9503199133214,1816.657501643273,2212.5367416356307
S-Bahn Köln,F,"F -- Energieanlage, Antriebsanlage",16059.04582,1149.1377230285862,850.5280505846939,1383.4456314088156,938.7668991531558,1421.404060825113,1507.038530766556,1498.7839087945217,1116.4626988370628,1506.5459386864786,4686.932377915015
S-Bahn Köln,F,"F -- Energieanlage, Antriebsanlage",15973.28145,1710.5538903007318,2005.92511949051,962.8741273782457,1346.3672178940662,2064.718558212246,2109.397601893515,975.6829253273254,1882.638719793561,2368.851333756713,546.271955953087
S-Bahn Köln,F,"F -- Energieanlage, Antriebsanlage",16797.18255,1297.0458097104674,973.0903213257122,1842.3379502448254,2280.56031268448,1622.8972268807934,1005.0328471751762,2485.7953543021295,883.527794370839,1874.1876715885662,2532.7072617170115
S-Bahn Köln,F,"F -- Energieanlage, Antriebsanlage",15980.21963,2138.4490280065647,2304.7670020616806,2107.8314060910143,1955.5316967313217,1046.1247817956291,859.7850176461202,1545.675294363153,1469.7173658686233,1455.3496809710846,1096.9883564648076
S-Bahn Köln,F,"F -- Energieanlage, Antriebsanlage",16201.71523,1801.8511833835555,2293.432926670036,882.3049245142315,1142.4823816637463,1031.4160456990069,2337.402232708924,2307.314992290001,2295.0468159965467,918.2106653783808,1192.2530616955678
S-Bahn Köln,F,"F -- Energieanlage, Antriebsanlage",15372.97225,1232.9650104597097,1520.788362540578,1222.6802790814522,776.7683162560133,1472.6278907437415,2027.459696455202,1204.3216997628888,1844.366836906609,2284.846839821821,1786.147317971986
S-Bahn Köln,F,"F -- Energieanlage, Antriebsanlage",15418.20542,821.8005841822561,1107.0112174568676,1134.9096768165334,2265.1442848146057,782.1406460938421,1411.3684319895747,907.5115146304761,1987.110055914034,1240.024095430385,3761.1849126714274
S-Bahn Köln,F,"F -- Energieanlage, Antriebsanlage",16436.04994,2294.161131735752,927.1671391832438,1843.230378897073,1823.5437259580058,1516.7011929959933,1154.2171133301383,1359.0286370732767,1425.6726589146228,2191.1780108175876,1901.1499510943054
S-Bahn Köln,G,G -- Steuerungsanlage für Fahrbetrieb,16161.69293,2074.315118385355,1002.9322712172378,1422.5796232069022,1065.2027921785216,1586.3801568753065,820.2394654555101,1629.2800601339752,1529.7848749949596,1682.608238595702,3348.3703289565296
S-Bahn Köln,G,G -- Steuerungsanlage für Fahrbetrieb,14672.97087,1029.360122201918,1333.4715776830903,1201.7560189189066,1468.8791260360863,1438.9305119501612,1303.2312411792495,1756.4426616429073,1726.8940609759497,1031.5743132962734,2382.4312361154557
S-Bahn Köln,G,G -- Steuerungsanlage für Fahrbetrieb,16059.87307,1662.8432567809687,2019.7226032389426,1748.4129849625306,2024.9978731794445,2368.8035141510973,1580.1221283178916,1722.2361687523348,1955.2339457936814,901.9610530157382,75.53954180737048
S-Bahn Köln,G,G -- Steuerungsanlage für Fahrbetrieb,16568.63774,1010.0602812611048,1940.2651275335697,1557.121094031893,1919.6004895386523,1935.0944459894106,2153.391389901319,2288.2625461976486,1711.8572425627924,1901.5112486932865,151.4738742903212
S-Bahn Köln,G,G -- Steuerungsanlage für Fahrbetrieb,17079.4881,1231.4856508170867,1954.6447457905585,1535.4436958802828,1380.4587401667873,2298.7507931699984,2140.50320834584,1348.3822153595793,2449.2758483992775,933.6946467772619,1806.8485552933266
S-Bahn Köln,G,G -- Steuerungsanlage für Fahrbetrieb,16415.18431,2460.4853258183857,2035.8582786503666,901.1919000880757,2314.14235674816,1136.7179305970299,1910.655186359973,1023.5368594918566,1728.847230799838,2273.6627256654892,630.0865157808266
S-Bahn Köln,G,G -- Steuerungsanlage für Fahrbetrieb,15788.55315,1307.434247822211,2188.742962577309,1286.7208414386328,2063.7890245088693,2159.2185188891194,1153.6879624584967,893.14657502179,1145.8679845949187,1874.1632669911464,1715.7817656975049
S-Bahn Köln,G,G -- Steuerungsanlage für Fahrbetrieb,16556.83345,1176.631386197192,1502.2345956028953,1552.2929540902137,1386.9382673808987,1073.5232203207859,1545.2285814259756,2451.1738547443706,1481.1575352473124,1249.6839643768383,3137.9690906135183
S-Bahn Köln,G,G -- Steuerungsanlage für Fahrbetrieb,15516.87108,2071.617890658905,1645.5443749653214,1846.9903698065684,1994.7984767696757,1541.188087265567,2254.1310539623,1739.69586629367,1203.7330308862697,950.5652143603024,268.6067150314216
S-Bahn Köln,G,G -- Steuerungsanlage für Fahrbetrieb,16581.45597,1480.6628114046807,2031.8869780028463,866.3737234818061,2317.2874602302186,1891.4454309245498,2337.4272593668675,2110.1746891987723,2270.4745135674398,1225.44912377298,50.273980049838656
S-Bahn Köln,H,H -- Hilfsbetriebsanlage,15780.55455,1981.064400123246,1423.0862946756688,2219.331787695156,2297.552403281793,1943.011138335061,2154.292879814245,2089.514449686375,799.8964999277817,854.7385851629947,18.066111297680095
S-Bahn Köln,H,H -- Hilfsbetriebsanlage,16892.83555,1959.4759771496263,1532.63846214178,2494.636358047199,965.3625396711349,983.5105381346375,2407.375028759047,1462.335071326121,1120.6990425136328,1523.4957171911396,2443.3068150656823
